Pango.lineage	Epiyear	Epiweek	N.epiweek	N.Pango.lineage	n.Pango.lineage	pct.Pango.lineage	Predominant
BA.1.18	2022	9	433.486175115207	28	0.0714285714285714	0.00016477704602595	FALSE
BA.1.18	2022	15	220.566666666667	28	1	0.00453377663593774	FALSE
BA.1.19	2021	52	288.613521873619	1	0.032258064516129	0.000111769068568639	FALSE
BA.1.19	2022	1	704.064516129032	1	0.225806451612903	0.00032071840923669	FALSE
BA.1.19	2022	2	603.064516129032	1	0.225806451612903	0.000374431666220915	FALSE
BA.1.19	2022	3	349.064516129032	1	0.225806451612903	0.000646890305886702	FALSE
BA.1.19	2022	4	323.064516129032	1	0.225806451612903	0.000698951572641038	FALSE
BA.1.19	2022	5	382.554147465438	1	0.0645161290322581	0.000168645744555905	FALSE
BA.1.20	2021	48	121.238356164384	12	0.645161290322581	0.00532142888384123	FALSE
BA.1.20	2021	49	160.038356164384	12	1.12903225806452	0.00705476040321752	FALSE
BA.1.20	2021	50	276.038356164384	12	3.12903225806452	0.0113354980863643	FALSE
BA.1.20	2021	51	256.038356164384	12	3.12903225806452	0.0122209512080119	FALSE
BA.1.20	2021	52	288.613521873619	12	1.03225806451613	0.00357661019419646	FALSE
BA.1.20	2022	1	704.064516129032	12	1.45161290322581	0.00206176120223587	FALSE
BA.1.20	2022	2	603.064516129032	12	0.451612903225806	0.000748863332441829	FALSE
BA.1.20	2022	3	349.064516129032	12	0.451612903225806	0.0012937806117734	FALSE
BA.1.20	2022	4	323.064516129032	12	0.451612903225806	0.00139790314528208	FALSE
BA.1.20	2022	5	382.554147465438	12	0.129032258064516	0.000337291489111809	FALSE
BA.1.21	2021	50	276.038356164384	2	1	0.00362268495543601	FALSE
BA.1.21	2022	5	382.554147465438	2	0.178571428571429	0.000466787328681521	FALSE
BA.1.21	2022	6	329.75	2	0.25	0.000758150113722517	FALSE
BA.1.21	2022	7	363.75	2	0.25	0.000687285223367698	FALSE
BA.1.21	2022	8	409.75	2	0.25	0.00061012812690665	FALSE
BA.1.21	2022	9	433.486175115207	2	0.0714285714285714	0.00016477704602595	FALSE
BA.1.6	2022	1	704.064516129032	1	1	0.00142032438376249	FALSE
BA.2	2021	52	288.613521873619	2221	5.7741935483871	0.0200066632737864	TRUE
BA.2	2022	1	704.064516129032	2221	13.4193548387097	0.0190598368917804	TRUE
BA.2	2022	2	603.064516129032	2221	19.4193548387097	0.0322011232949987	TRUE
BA.2	2022	3	349.064516129032	2221	15.4193548387097	0.0441733666019776	TRUE
BA.2	2022	4	323.064516129032	2221	12.4193548387097	0.0384423364952571	TRUE
BA.2	2022	5	382.554147465438	2221	27.1912442396313	0.0710781582680082	TRUE
BA.2	2022	6	329.75	2221	36.5	0.110689916603487	TRUE
BA.2	2022	7	363.75	2221	64.5	0.177319587628866	TRUE
BA.2	2022	8	409.75	2221	92.5	0.225747406955461	TRUE
BA.2	2022	9	433.486175115207	2221	147.534562211982	0.340344330872308	TRUE
BA.2	2022	10	336.58064516129	2221	135.548387096774	0.402721870806977	TRUE
BA.2	2022	11	290.58064516129	2221	126.548387096774	0.435501776198934	TRUE
BA.2	2022	12	265.58064516129	2221	120.548387096774	0.453905016397425	TRUE
BA.2	2022	13	323.862365591398	2221	162.210752688172	0.500863236739356	TRUE
BA.2	2022	14	221.566666666667	2221	114.866666666667	0.518429366631563	TRUE
BA.2	2022	15	220.566666666667	2221	112.866666666667	0.511712256309506	TRUE
BA.2	2022	16	250.566666666667	2221	132.866666666667	0.530264733271252	TRUE
BA.2	2022	17	245.566666666667	2221	150.866666666667	0.614361341115787	TRUE
BA.2	2022	18	283.41935483871	2221	142.225806451613	0.501821078989301	TRUE
BA.2	2022	19	223.41935483871	2221	115.225806451613	0.515737799595726	TRUE
BA.2	2022	20	181.41935483871	2221	93.2258064516129	0.513869132290185	TRUE
BA.2	2022	21	202.41935483871	2221	90.2258064516129	0.445737051792829	TRUE
BA.2	2022	22	161.189247311828	2221	70.3634408602151	0.436526890184516	TRUE
BA.2	2022	23	131.266666666667	2221	46.9666666666667	0.357795835449467	TRUE
BA.2	2022	24	249.266666666667	2221	65.9666666666667	0.264642952661139	TRUE
BA.2	2022	25	186.266666666667	2221	30.9666666666667	0.166249105225483	TRUE
