t	full_phy_ne_meanlog	full_phy_ne_sdlog	non_BMR_phy_ne_meanlog	non_BMR_phy_ne_sdlog	diff_ne_median	diff_ne_CI_lb	diff_ne_CI_ub
2022.29116428501	6.68467403714922	0.214231450210927	6.23109236943229	0.175773234869793	289.150853098723	-84.7832309300688	697.024169803729
2022.31036400007	6.62872172756065	0.210057154729588	6.13985150202402	0.170682715386708	289.879793060531	-41.9851176992073	670.823108367732
2022.32956371514	6.50706747732129	0.207996256774321	6.09555723727607	0.16415893561332	224.350626681942	-74.2805180642596	559.766367285714
2022.34876343021	6.44407399582349	0.206398252256538	6.04249091356551	0.160052065661784	207.358938992427	-68.9169219734925	519.602881950286
2022.36796314527	6.38639677153443	0.203935670613877	6.031214226471	0.161145812566455	177.265786209107	-86.1564618013949	468.571530201168
2022.38716286034	6.38562438298188	0.201999527302235	6.02000759454543	0.172656503791255	180.363121275652	-86.1671887051006	476.922818099579
2022.4063625754	6.36576135440157	0.194830349022094	6.07941500047866	0.177629457224792	142.111741673108	-125.562311879698	429.257936233696
2022.42556229047	6.40911584046441	0.184204805287179	6.14219178706246	0.18818283117023	141.657676730412	-142.937820351746	435.252115457746
2022.44476200554	6.43524292696246	0.173252465698553	6.15230576165185	0.200672309333551	152.763517779462	-133.909030904576	447.737272267846
2022.4639617206	6.4569286597513	0.166227281372271	6.19672615137776	0.22001324230761	144.417915013629	-169.490427937176	444.490676351878
2022.48316143567	6.4894702862388	0.15694484022812	6.31056714493081	0.243547051595997	107.256873610576	-248.806160361123	439.266256135863
2022.50236115073	6.55068510669558	0.148288943132556	6.36575691426751	0.275192673790124	116.309027367562	-305.576039648485	477.773664459298
2022.5215608658	6.61210221443133	0.140592134363934	6.45331958158196	0.317217689952533	107.217243212562	-413.85385088322	523.105037729781
2022.54076058086	6.64047938693328	0.130283668237416	6.50253781997579	0.366041266863426	98.1383870781243	-525.506372850881	572.580378878763
2022.55996029593	6.6619438886518	0.126222700057238	6.57138939617663	0.423555297708155	66.211037990632	-732.634824017578	596.610320897962
2022.579160011	6.69299123214583	0.122086491139194	6.59548856771469	0.498787995846706	75.1568668616252	-931.935645799666	676.354856492082
2022.59835972606	6.69313500672471	0.12393776570741	6.61939857986417	0.568010702614331	55.792444612835	-1158.92650762527	742.617306499798
2022.61755944113	6.70608121613854	0.129729236121575	6.63785443810466	0.633215400946329	54.2803360845082	-1404.22517439544	786.071199656993
2022.63675915619	6.72701380264213	0.147805725791781	6.62210919024876	0.68518538369421	81.5975945583752	-1541.31614679203	879.510017073919
2022.65595887126	6.73523238625576	0.191116511156325	6.62869545082159	0.718933027018688	86.557426465725	-1708.16781334018	963.054944089341
2022.67515858632	6.72388913379324	0.270512702195226	6.63511571583994	0.713989269923826	67.7635047514513	-1745.99107723179	1136.42052274203
2022.69435830139	6.73653658839744	0.36859515804843	6.62309199099069	0.677124557784401	88.6514828182765	-1674.63104152411	1325.42409545661
2022.71355801646	6.7312340547243	0.453855331189067	6.63036615500563	0.621298653110891	76.4483473037916	-1566.81385829765	1532.1562070907
2022.73275773152	6.7324039515831	0.563373825345934	6.62470220030958	0.602907950995713	83.3628996642078	-1615.79209674041	1841.73264282076
2022.75195744659	6.73537461725036	0.71955514423409	6.61304389318961	0.560720469290962	91.5412424319297	-1710.62258667018	2381.48074737696
2022.77115716165	6.73434173620706	0.753695859086928	6.59921327927862	0.529558488256712	99.444346805846	-1573.44428852955	2583.86842992379
2022.79035687672	6.74120040391873	0.624552706032583	6.60774726567423	0.445928268198371	103.622454945334	-1237.42677300648	1911.91618035725
2022.80955659178	6.7457162219792	0.407440986491708	6.6150111993124	0.255557954401478	101.012673902401	-654.365018409241	1049.27417938963
2022.82875630685	6.74543368274822	0.143714425154074	6.61773196485734	0.111849137255996	101.532109446857	-181.572396468837	407.428614004475
